ID,Column Name,Justification (optional)
28161,Country/Region,countries/regions that don't appear often are most likely misspelt
28187,Country/Region,countries/regions that don't appear often are most likely misspelt
28219,Country/Region,countries/regions that don't appear often are most likely misspelt
28223,Country/Region,countries/regions that don't appear often are most likely misspelt
28319,Country/Region,countries/regions that don't appear often are most likely misspelt
28340,Country/Region,countries/regions that don't appear often are most likely misspelt
28357,Country/Region,countries/regions that don't appear often are most likely misspelt
28404,Country/Region,countries/regions that don't appear often are most likely misspelt
28417,Country/Region,countries/regions that don't appear often are most likely misspelt
28447,Country/Region,countries/regions that don't appear often are most likely misspelt
28450,Country/Region,countries/regions that don't appear often are most likely misspelt
28454,Country/Region,countries/regions that don't appear often are most likely misspelt
28460,Country/Region,countries/regions that don't appear often are most likely misspelt
28560,Country/Region,countries/regions that don't appear often are most likely misspelt
28654,Country/Region,countries/regions that don't appear often are most likely misspelt
28897,Country/Region,countries/regions that don't appear often are most likely misspelt
28986,Country/Region,countries/regions that don't appear often are most likely misspelt
29024,Country/Region,countries/regions that don't appear often are most likely misspelt
29071,Country/Region,countries/regions that don't appear often are most likely misspelt
29122,Country/Region,countries/regions that don't appear often are most likely misspelt
29133,Country/Region,countries/regions that don't appear often are most likely misspelt
29145,Country/Region,countries/regions that don't appear often are most likely misspelt
29151,Country/Region,countries/regions that don't appear often are most likely misspelt
29344,Country/Region,countries/regions that don't appear often are most likely misspelt
29428,Country/Region,countries/regions that don't appear often are most likely misspelt
29523,Country/Region,countries/regions that don't appear often are most likely misspelt
